018|20190723|0000|
32|08|КРАСКИ И ЛАКИ (ВКЛЮЧАЯ ЭМАЛИ И ПОЛИТУРЫ) НА ОСНОВЕ СИНТЕТИЧЕСКИХ ПОЛИМЕРОВ ИЛИ ХИМИЧЕСКИ МОДИФИЦИРОВАННЫХ ПРИРОДНЫХ ПОЛИМЕРОВ, ДИСПЕРГИРОВАННЫЕ ИЛИ РАСТВОРЕННЫЕ В НЕВОДНОЙ СРЕДЕ; РАСТВОРЫ, УКАЗАННЫЕ В ПРИМЕЧАНИИ 4 К ДАННОЙ ГРУППЕ|01.01.2017||
32|09|КРАСКИ И ЛАКИ (ВКЛЮЧАЯ ЭМАЛИ И ПОЛИТУРЫ) НА ОСНОВЕ СИНТЕТИЧЕСКИХ ПОЛИМЕРОВ ИЛИ ХИМИЧЕСКИ МОДИФИЦИPОВАННЫХ ПРИРОДНЫХ ПОЛИМЕРОВ, ДИСПЕРГИРОВАННЫЕ ИЛИ РАСТВОРЕННЫЕ В ВОДНОЙ СРЕДЕ|01.01.2002|31.12.2006|
32|09|КРАСКИ И ЛАКИ (ВКЛЮЧАЯ ЭМАЛИ И ПОЛИТУРЫ) НА ОСНОВЕ СИНТЕТИЧЕСКИХ ПОЛИМЕРОВ ИЛИ ХИМИЧЕСКИ МОДИФИЦИРОВАННЫХ ПРИРОДНЫХ ПОЛИМЕРОВ, ДИСПЕРГИРОВАННЫЕ ИЛИ РАСТВОРЕННЫЕ В ВОДНОЙ СРЕДЕ|01.01.2007|31.12.2009|
32|09|КРАСКИ И ЛАКИ (ВКЛЮЧАЯ ЭМАЛИ И ПОЛИТУРЫ) НА ОСНОВЕ СИНТЕТИЧЕСКИХ ПОЛИМЕРОВ ИЛИ ХИМИЧЕСКИ МОДИФИЦИРОВАННЫХ ПРИРОДНЫХ ПОЛИМЕРОВ, ДИСПЕРГИРОВАННЫЕ ИЛИ РАСТВОРЕННЫЕ В ВОДНОЙ СРЕДЕ|01.01.2010|31.12.2011|
32|09|КРАСКИ И ЛАКИ (ВКЛЮЧАЯ ЭМАЛИ И ПОЛИТУРЫ) НА ОСНОВЕ СИНТЕТИЧЕСКИХ ПОЛИМЕРОВ ИЛИ ХИМИЧЕСКИ МОДИФИЦИРОВАННЫХ ПРИРОДНЫХ ПОЛИМЕРОВ, ДИСПЕРГИРОВАННЫЕ ИЛИ РАСТВОРЕННЫЕ В ВОДНОЙ СРЕДЕ:|01.01.2012|22.08.2012|
32|09|КРАСКИ И ЛАКИ (ВКЛЮЧАЯ ЭМАЛИ И ПОЛИТУРЫ) НА ОСНОВЕ СИНТЕТИЧЕСКИХ ПОЛИМЕРОВ ИЛИ ХИМИЧЕСКИ МОДИФИЦИРОВАННЫХ ПРИРОДНЫХ ПОЛИМЕРОВ, ДИСПЕРГИРОВАННЫЕ ИЛИ РАСТВОРЕННЫЕ В ВОДНОЙ СРЕДЕ|23.08.2012|31.12.2016|
32|09|КРАСКИ И ЛАКИ (ВКЛЮЧАЯ ЭМАЛИ И ПОЛИТУРЫ) НА ОСНОВЕ СИНТЕТИЧЕСКИХ ПОЛИМЕРОВ ИЛИ ХИМИЧЕСКИ МОДИФИЦИРОВАННЫХ ПРИРОДНЫХ ПОЛИМЕРОВ, ДИСПЕРГИРОВАННЫЕ ИЛИ РАСТВОРЕННЫЕ В ВОДНОЙ СРЕДЕ|01.01.2017||
32|12|ПИГМЕНТЫ (ВКЛЮЧАЯ МЕТАЛЛИЧЕСКИЕ ПОРОШКИ И ХЛОПЬЯ), ДИСПЕРГИРОВАННЫЕ В НЕВОДНЫХ СРЕДАХ, ЖИДКИЕ ИЛИ ПАСТООБРАЗНЫЕ, ИСПОЛЬЗУЕМЫЕ ПРИ ПРОИЗВОДСТВЕ КРАСОК (ВКЛЮЧАЯ ЭМАЛИ); ФОЛЬГА ДЛЯ ТИСНЕНИЯ; КРАСИТЕЛИ И ПРОЧИЕ КРАСЯЩИЕ ВЕЩЕСТВА, PАСФАСОВАННЫЕ В ФОРМЫ ИЛИ УПАКОВКИ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ|01.01.2002|31.12.2006|
32|12|ПИГМЕНТЫ (ВКЛЮЧАЯ МЕТАЛЛИЧЕСКИЕ ПОРОШКИ И ХЛОПЬЯ), ДИСПЕРГИРОВАННЫЕ В НЕВОДНЫХ СРЕДАХ, ЖИДКИЕ ИЛИ ПАСТООБРАЗНЫЕ, ИСПОЛЬЗУЕМЫЕ ПРИ ПРОИЗВОДСТВЕ КРАСОК (ВКЛЮЧАЯ ЭМАЛИ); ФОЛЬГА ДЛЯ ТИСНЕНИЯ; КРАСИТЕЛИ И ПРОЧИЕ КРАСЯЩИЕ ВЕЩЕСТВА, РАСФАСОВАННЫЕ В ФОРМЫ ИЛИ УПАКОВКИ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ|01.01.2007|31.12.2009|
32|12|ПИГМЕНТЫ (ВКЛЮЧАЯ МЕТАЛЛИЧЕСКИЕ ПОРОШКИ И ХЛОПЬЯ), ДИСПЕРГИРОВАННЫЕ В НЕВОДНЫХ СРЕДАХ, ЖИДКИЕ ИЛИ ПАСТООБРАЗНЫЕ, ИСПОЛЬЗУЕМЫЕ ПРИ ПРОИЗВОДСТВЕ КРАСОК (ВКЛЮЧАЯ ЭМАЛИ); ФОЛЬГА ДЛЯ ТИСНЕНИЯ; КРАСИТЕЛИ И ПРОЧИЕ КРАСЯЩИЕ ВЕЩЕСТВА, РАСФАСОВАННЫЕ В ФОРМЫ ИЛИ УПАКОВКИ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ|01.01.2010|31.12.2011|
32|12|ПИГМЕНТЫ (ВКЛЮЧАЯ МЕТАЛЛИЧЕСКИЕ ПОРОШКИ И ХЛОПЬЯ), ДИСПЕРГИРОВАННЫЕ В НЕВОДНЫХ СРЕДАХ, ЖИДКИЕ ИЛИ ПАСТООБРАЗНЫЕ, ИСПОЛЬЗУЕМЫЕ ПРИ ПРОИЗВОДСТВЕ КРАСОК (ВКЛЮЧАЯ ЭМАЛИ); ФОЛЬГА ДЛЯ ТИСНЕНИЯ; КРАСИТЕЛИ И ПРОЧИЕ КРАСЯЩИЕ ВЕЩЕСТВА, РАСФАСОВАННЫЕ В ФОРМЫ ИЛИ УПАКОВКИ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ:|01.01.2012|22.08.2012|
32|12|ПИГМЕНТЫ (ВКЛЮЧАЯ МЕТАЛЛИЧЕСКИЕ ПОРОШКИ И ХЛОПЬЯ), ДИСПЕРГИРОВАННЫЕ В НЕВОДНЫХ СРЕДАХ, ЖИДКИЕ ИЛИ ПАСТООБРАЗНЫЕ, ИСПОЛЬЗУЕМЫЕ ПРИ ПРОИЗВОДСТВЕ КРАСОК (ВКЛЮЧАЯ ЭМАЛИ); ФОЛЬГА ДЛЯ ТИСНЕНИЯ; КРАСИТЕЛИ И ПРОЧИЕ КРАСЯЩИЕ ВЕЩЕСТВА, РАСФАСОВАННЫЕ В ФОРМЫ ИЛИ УПАКОВКИ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ|23.08.2012|31.12.2016|
32|12|ПИГМЕНТЫ (ВКЛЮЧАЯ МЕТАЛЛИЧЕСКИЕ ПОРОШКИ И ХЛОПЬЯ), ДИСПЕРГИРОВАННЫЕ В НЕВОДНЫХ СРЕДАХ, ЖИДКИЕ ИЛИ ПАСТООБРАЗНЫЕ, ИСПОЛЬЗУЕМЫЕ ПРИ ПРОИЗВОДСТВЕ КРАСОК (ВКЛЮЧАЯ ЭМАЛИ); ФОЛЬГА ДЛЯ ТИСНЕНИЯ; КРАСИТЕЛИ И ПРОЧИЕ КРАСЯЩИЕ ВЕЩЕСТВА, РАСФАСОВАННЫЕ В ФОРМЫ ИЛИ УПАКОВКИ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ|01.01.2017||
32|13|КРАСКИ ХУДОЖЕСТВЕННЫЕ, ИСПОЛЬЗУЕМЫЕ ХУДОЖНИКАМИ, СТУДЕНТАМИ ИЛИ ДЛЯ ОФОPМЛЕНИЯ ВЫВЕСОК, МОДИФИЦИPУЮЩИЕ ОТТЕНКИ, КPАСКИ ДЛЯ ДОСУГА И АНАЛОГИЧНЫЕ ПPОДУКТЫ В ТАБЛЕТКАХ, ТЮБИКАХ, БАНКАХ, ФЛАКОНАХ, ЛОТКАХ ИЛИ В АНАЛОГИЧНЫХ ФОРМАХ ИЛИ УПАКОВКАХ|01.01.2002|31.12.2006|
32|13|КРАСКИ ХУДОЖЕСТВЕННЫЕ, ИСПОЛЬЗУЕМЫЕ ХУДОЖНИКАМИ, СТУДЕНТАМИ ИЛИ ДЛЯ ОФОРМЛЕНИЯ ВЫВЕСОК, ЛЕССИРОВОЧНЫЕ КРАСКИ, КРАСКИ ДЛЯ ДОСУГА И АНАЛОГИЧНЫЕ ПРОДУКТЫ В ТАБЛЕТКАХ, ТЮБИКАХ, БАНКАХ, ФЛАКОНАХ, ЛОТКАХ ИЛИ В АНАЛОГИЧНЫХ ФОРМАХ ИЛИ УПАКОВКАХ|01.01.2007|31.12.2009|
32|13|КРАСКИ ХУДОЖЕСТВЕННЫЕ, ИСПОЛЬЗУЕМЫЕ ХУДОЖНИКАМИ, СТУДЕНТАМИ ИЛИ ДЛЯ ОФОРМЛЕНИЯ ВЫВЕСОК, ЛЕССИРОВОЧНЫЕ КРАСКИ, КРАСКИ ДЛЯ ДОСУГА И АНАЛОГИЧНЫЕ ПРОДУКТЫ В ТАБЛЕТКАХ, ТЮБИКАХ, БАНКАХ, ФЛАКОНАХ, ЛОТКАХ ИЛИ В АНАЛОГИЧНЫХ ФОРМАХ ИЛИ УПАКОВКАХ|01.01.2010|31.12.2011|
32|13|КРАСКИ ХУДОЖЕСТВЕННЫЕ, ИСПОЛЬЗУЕМЫЕ ХУДОЖНИКАМИ, СТУДЕНТАМИ ИЛИ ДЛЯ ОФОРМЛЕНИЯ ВЫВЕСОК, ЛЕССИРОВОЧНЫЕ КРАСКИ, КРАСКИ ДЛЯ ДОСУГА И АНАЛОГИЧНЫЕ ПРОДУКТЫ В ТАБЛЕТКАХ, ТЮБИКАХ, БАНКАХ, ФЛАКОНАХ, ЛОТКАХ ИЛИ В АНАЛОГИЧНЫХ ФОРМАХ ИЛИ УПАКОВКАХ:|01.01.2012|22.08.2012|
32|13|КРАСКИ ХУДОЖЕСТВЕННЫЕ, ИСПОЛЬЗУЕМЫЕ ХУДОЖНИКАМИ, СТУДЕНТАМИ ИЛИ ДЛЯ ОФОРМЛЕНИЯ ВЫВЕСОК, ЛЕССИРОВОЧНЫЕ КРАСКИ, КРАСКИ ДЛЯ ДОСУГА И АНАЛОГИЧНЫЕ ПРОДУКТЫ В ТАБЛЕТКАХ, ТЮБИКАХ, БАНКАХ, ФЛАКОНАХ, ЛОТКАХ ИЛИ В АНАЛОГИЧНЫХ ФОРМАХ ИЛИ УПАКОВКАХ|23.08.2012|31.12.2016|
32|13|КРАСКИ ХУДОЖЕСТВЕННЫЕ, ИСПОЛЬЗУЕМЫЕ ХУДОЖНИКАМИ, СТУДЕНТАМИ ИЛИ ДЛЯ ОФОРМЛЕНИЯ ВЫВЕСОК, ЛЕССИРОВОЧНЫЕ КРАСКИ, КРАСКИ ДЛЯ ДОСУГА И АНАЛОГИЧНЫЕ ПРОДУКТЫ В ТАБЛЕТКАХ, ТЮБИКАХ, БАНКАХ, ФЛАКОНАХ, ЛОТКАХ ИЛИ В АНАЛОГИЧНЫХ ФОРМАХ ИЛИ УПАКОВКАХ|01.01.2017||
32|14|ЗАМАЗКИ СТЕКОЛЬНАЯ И САДОВАЯ, ЦЕМЕНТЫ СМОЛЯНЫЕ, СОСТАВЫ ДЛЯ УПЛОТНЕНИЯ И ПРОЧИЕ МАСТИКИ; ШПАТЛЕВКИ ДЛЯ МАЛЯРНЫХ РАБОТ; НЕОГНЕУПОРНЫЕ СОСТАВЫ ДЛЯ ПОДГОТОВКИ ПОВЕРХНОСТЕЙ ФАСАДОВ, ВНУТРЕННИХ СТЕН ЗДАНИЙ, ПОЛОВ, ПОТОЛКОВ ИЛИ АНАЛОГИЧНЫЕ|01.01.2002|31.12.2006|
32|14|ЗАМАЗКИ СТЕКОЛЬНАЯ И САДОВАЯ, ЦЕМЕНТЫ СМОЛЯНЫЕ, СОСТАВЫ ДЛЯ УПЛОТНЕНИЯ И ПРОЧИЕ МАСТИКИ; ШПАТЛЕВКИ ДЛЯ МАЛЯРНЫХ РАБОТ; НЕОГНЕУПОРНЫЕ СОСТАВЫ ДЛЯ ПОДГОТОВКИ ПОВЕРХНОСТЕЙ ФАСАДОВ, ВНУТРЕННИХ СТЕН ЗДАНИЙ, ПОЛОВ, ПОТОЛКОВ ИЛИ АНАЛОГИЧНЫЕ|01.01.2007|31.12.2009|
32|14|ЗАМАЗКИ СТЕКОЛЬНАЯ И САДОВАЯ, ЦЕМЕНТЫ СМОЛЯНЫЕ, СОСТАВЫ ДЛЯ УПЛОТНЕНИЯ И ПРОЧИЕ МАСТИКИ; ШПАТЛЕВКИ ДЛЯ МАЛЯРНЫХ РАБОТ; НЕОГНЕУПОРНЫЕ СОСТАВЫ ДЛЯ ПОДГОТОВКИ ПОВЕРХНОСТЕЙ ФАСАДОВ, ВНУТРЕННИХ СТЕН ЗДАНИЙ, ПОЛОВ, ПОТОЛКОВ ИЛИ АНАЛОГИЧНЫЕ|01.01.2010|31.12.2011|
32|14|ЗАМАЗКИ СТЕКОЛЬНАЯ И САДОВАЯ, ЦЕМЕНТЫ СМОЛЯНЫЕ, СОСТАВЫ ДЛЯ УПЛОТНЕНИЯ И ПРОЧИЕ МАСТИКИ; ШПАТЛЕВКИ ДЛЯ МАЛЯРНЫХ РАБОТ; НЕОГНЕУПОРНЫЕ СОСТАВЫ ДЛЯ ПОДГОТОВКИ ПОВЕРХНОСТЕЙ ФАСАДОВ, ВНУТРЕННИХ СТЕН ЗДАНИЙ, ПОЛОВ, ПОТОЛКОВ ИЛИ АНАЛОГИЧНЫЕ:|01.01.2012|22.08.2012|
32|14|ЗАМАЗКИ СТЕКОЛЬНАЯ И САДОВАЯ, ЦЕМЕНТЫ СМОЛЯНЫЕ, СОСТАВЫ ДЛЯ УПЛОТНЕНИЯ И ПРОЧИЕ МАСТИКИ; ШПАТЛЕВКИ ДЛЯ МАЛЯРНЫХ РАБОТ; НЕОГНЕУПОРНЫЕ СОСТАВЫ ДЛЯ ПОДГОТОВКИ ПОВЕРХНОСТЕЙ ФАСАДОВ, ВНУТРЕННИХ СТЕН ЗДАНИЙ, ПОЛОВ, ПОТОЛКОВ ИЛИ АНАЛОГИЧНЫЕ|23.08.2012|31.12.2016|
32|14|ЗАМАЗКИ СТЕКОЛЬНАЯ И САДОВАЯ, ЦЕМЕНТЫ СМОЛЯНЫЕ, СОСТАВЫ ДЛЯ УПЛОТНЕНИЯ И ПРОЧИЕ МАСТИКИ; ШПАТЛЕВКИ ДЛЯ МАЛЯРНЫХ РАБОТ; НЕОГНЕУПОРНЫЕ СОСТАВЫ ДЛЯ ПОДГОТОВКИ ПОВЕРХНОСТЕЙ ФАСАДОВ, ВНУТРЕННИХ СТЕН ЗДАНИЙ, ПОЛОВ, ПОТОЛКОВ ИЛИ АНАЛОГИЧНЫЕ|01.01.2017||
32|15|КРАСКА ТИПОГРАФСКАЯ, ЧЕРНИЛА ИЛИ ТУШЬ ДЛЯ ПИСЬМА ИЛИ РИСОВАНИЯ И ПРОЧИЕ ЧЕРНИЛА, КОНЦЕНТРИРОВАННЫЕ ИЛИ НЕКОНЦЕНТРИРОВАННЫЕ, ТВЕPДЫЕ ИЛИ НЕТВЕРДЫЕ|01.01.2002|31.12.2006|
32|15|КРАСКА ПОЛИГРАФИЧЕСКАЯ, ЧЕРНИЛА ИЛИ ТУШЬ ДЛЯ ПИСЬМА ИЛИ РИСОВАНИЯ И ПРОЧИЕ ЧЕРНИЛА, КОНЦЕНТРИРОВАННЫЕ ИЛИ НЕКОНЦЕНТРИРОВАННЫЕ, ТВЕРДЫЕ ИЛИ НЕТВЕРДЫЕ|01.01.2007|31.12.2009|
32|15|КРАСКА ПОЛИГРАФИЧЕСКАЯ, ЧЕРНИЛА ИЛИ ТУШЬ ДЛЯ ПИСЬМА ИЛИ РИСОВАНИЯ И ПРОЧИЕ ЧЕРНИЛА, КОНЦЕНТРИРОВАННЫЕ ИЛИ НЕКОНЦЕНТРИРОВАННЫЕ, ТВЕРДЫЕ ИЛИ НЕТВЕРДЫЕ|01.01.2010|31.12.2011|
32|15|КРАСКА ПОЛИГРАФИЧЕСКАЯ, ЧЕРНИЛА ИЛИ ТУШЬ ДЛЯ ПИСЬМА ИЛИ РИСОВАНИЯ И ПРОЧИЕ ЧЕРНИЛА, КОНЦЕНТРИРОВАННЫЕ ИЛИ НЕКОНЦЕНТРИРОВАННЫЕ, ТВЕРДЫЕ ИЛИ НЕТВЕРДЫЕ:|01.01.2012|22.08.2012|
32|15|КРАСКА ПОЛИГРАФИЧЕСКАЯ, ЧЕРНИЛА ИЛИ ТУШЬ ДЛЯ ПИСЬМА ИЛИ РИСОВАНИЯ И ПРОЧИЕ ЧЕРНИЛА, КОНЦЕНТРИРОВАННЫЕ ИЛИ НЕКОНЦЕНТРИРОВАННЫЕ, ТВЕРДЫЕ ИЛИ НЕТВЕРДЫЕ|23.08.2012|31.12.2016|
32|15|КРАСКА ПОЛИГРАФИЧЕСКАЯ, ЧЕРНИЛА ИЛИ ТУШЬ ДЛЯ ПИСЬМА ИЛИ РИСОВАНИЯ И ПРОЧИЕ ЧЕРНИЛА, КОНЦЕНТРИРОВАННЫЕ ИЛИ НЕКОНЦЕНТРИРОВАННЫЕ, ТВЕРДЫЕ ИЛИ НЕТВЕРДЫЕ|01.01.2017||
33|01|МАСЛА ЭФИРНЫЕ (СОДЕРЖАЩИЕ ИЛИ НЕ СОДЕРЖАЩИЕ ТЕРПЕНЫ), ВКЛЮЧАЯ КОНКРЕТЫ И АБСОЛЮТЫ; РЕЗИНОИДЫ; ЭКСТРАГИРОВАННЫЕ ЭФИРНЫЕ МАСЛА; КОНЦЕНТРАТЫ ЭФИРНЫХ МАСЕЛ В ЖИРАХ, НЕЛЕТУЧИХ МАСЛАХ, ВОСКАХ ИЛИ АНАЛОГИЧНЫХ ПРОДУКТАХ, ПОЛУЧАЕМЫЕ МЕТОДОМ АНФЛЕРАЖА ИЛИ МАЦЕРАЦИЕЙ; ТЕРПЕНОВЫЕ ПОБОЧНЫЕ ПРОДУКТЫ ДЕТЕРПЕНИЗАЦИИ ЭФИРНЫХ МАСЕЛ; ВОДНЫЕ ДИСТИЛЛЯТЫ И ВОДНЫЕ РАСТВОРЫ ЭФИРНЫХ МАСЕЛ|01.01.2002|31.12.2006|
33|01|МАСЛА ЭФИРНЫЕ (СОДЕРЖАЩИЕ ИЛИ НЕ СОДЕРЖАЩИЕ ТЕРПЕНЫ), ВКЛЮЧАЯ КОНКРЕТЫ И АБСОЛЮТЫ; РЕЗИНОИДЫ; ЭКСТРАГИРОВАННЫЕ ЭФИРНЫЕ МАСЛА; КОНЦЕНТРАТЫ ЭФИРНЫХ МАСЕЛ В ЖИРАХ, НЕЛЕТУЧИХ МАСЛАХ, ВОСКАХ ИЛИ АНАЛОГИЧНЫХ ПРОДУКТАХ, ПОЛУЧАЕМЫЕ МЕТОДОМ АНФЛЕРАЖА ИЛИ МАЦЕРАЦИЕЙ; ТЕРПЕНОЫВЕ ПОБОЧНЫЕ ПРОДУКТЫ ДЕТЕРПЕНИЗАЦИИ ЭФИРНЫХ МАСЕЛ; ВОДНЫЕ ДИСТИЛЛЯТЫ И ВОДНЫЕ РАСТВОРЫ ЭФИРНЫХ МАСЕЛ|01.01.2007|31.12.2009|
33|01|МАСЛА ЭФИРНЫЕ (СОДЕРЖАЩИЕ ИЛИ НЕ СОДЕРЖАЩИЕ ТЕРПЕНЫ), ВКЛЮЧАЯ КОНКРЕТЫ И АБСОЛЮТЫ; РЕЗИНОИДЫ; ЭКСТРАГИРОВАННЫЕ ЭФИРНЫЕ МАСЛА; КОНЦЕНТРАТЫ ЭФИРНЫХ МАСЕЛ В ЖИРАХ, НЕЛЕТУЧИХ МАСЛАХ, ВОСКАХ ИЛИ АНАЛОГИЧНЫХ ПРОДУКТАХ, ПОЛУЧАЕМЫЕ МЕТОДОМ АНФЛЕРАЖА ИЛИ МАЦЕРАЦИЕЙ; ТЕРПЕНОВЫЕ ПОБОЧНЫЕ ПРОДУКТЫ ДЕТЕРПЕНИЗАЦИИ ЭФИРНЫХ МАСЕЛ; ВОДНЫЕ ДИСТИЛЛЯТЫ И ВОДНЫЕ РАСТВОРЫ ЭФИРНЫХ МАСЕЛ|01.01.2010|31.12.2011|
33|01|МАСЛА ЭФИРНЫЕ (СОДЕРЖАЩИЕ ИЛИ НЕ СОДЕРЖАЩИЕ ТЕРПЕНЫ), ВКЛЮЧАЯ КОНКРЕТЫ И АБСОЛЮТЫ; РЕЗИНОИДЫ; ЭКСТРАГИРОВАННЫЕ ЭФИРНЫЕ МАСЛА; КОНЦЕНТРАТЫ ЭФИРНЫХ МАСЕЛ В ЖИРАХ, НЕЛЕТУЧИХ МАСЛАХ, ВОСКАХ ИЛИ АНАЛОГИЧНЫХ ПРОДУКТАХ, ПОЛУЧАЕМЫЕ МЕТОДОМ АНФЛЕРАЖА ИЛИ МАЦЕРАЦИЕЙ; ТЕРПЕНОВЫЕ ПОБОЧНЫЕ ПРОДУКТЫ ДЕТЕРПЕНИЗАЦИИ ЭФИРНЫХ МАСЕЛ; ВОДНЫЕ ДИСТИЛЛЯТЫ И ВОДНЫЕ РАСТВОРЫ ЭФИРНЫХ МАСЕЛ:|01.01.2012|22.08.2012|
33|01|МАСЛА ЭФИРНЫЕ (СОДЕРЖАЩИЕ ИЛИ НЕ СОДЕРЖАЩИЕ ТЕРПЕНЫ), ВКЛЮЧАЯ КОНКРЕТЫ И АБСОЛЮТЫ; РЕЗИНОИДЫ; ЭКСТРАГИРОВАННЫЕ ЭФИРНЫЕ МАСЛА; КОНЦЕНТРАТЫ ЭФИРНЫХ МАСЕЛ В ЖИРАХ, НЕЛЕТУЧИХ МАСЛАХ, ВОСКАХ ИЛИ АНАЛОГИЧНЫХ ПРОДУКТАХ, ПОЛУЧАЕМЫЕ МЕТОДОМ АНФЛЕРАЖА ИЛИ МАЦЕРАЦИЕЙ; ТЕРПЕНОВЫЕ ПОБОЧНЫЕ ПРОДУКТЫ ДЕТЕРПЕНИЗАЦИИ ЭФИРНЫХ МАСЕЛ; ВОДНЫЕ ДИСТИЛЛЯТЫ И ВОДНЫЕ РАСТВОРЫ ЭФИРНЫХ МАСЕЛ|23.08.2012|31.12.2016|
33|01|МАСЛА ЭФИРНЫЕ (СОДЕРЖАЩИЕ ИЛИ НЕ СОДЕРЖАЩИЕ ТЕРПЕНЫ), ВКЛЮЧАЯ КОНКРЕТЫ И АБСОЛЮТЫ; РЕЗИНОИДЫ; ЭКСТРАГИРОВАННЫЕ ЭФИРНЫЕ МАСЛА; КОНЦЕНТРАТЫ ЭФИРНЫХ МАСЕЛ В ЖИРАХ, НЕЛЕТУЧИХ МАСЛАХ, ВОСКАХ ИЛИ АНАЛОГИЧНЫХ ПРОДУКТАХ, ПОЛУЧАЕМЫЕ МЕТОДОМ АНФЛЕРАЖА ИЛИ МАЦЕРАЦИЕЙ; ТЕРПЕНОВЫЕ ПОБОЧНЫЕ ПРОДУКТЫ ДЕТЕРПЕНИЗАЦИИ ЭФИРНЫХ МАСЕЛ; ВОДНЫЕ ДИСТИЛЛЯТЫ И ВОДНЫЕ РАСТВОРЫ ЭФИРНЫХ МАСЕЛ|01.01.2017||
33|02|СМЕСИ ДУШИСТЫХ ВЕЩЕСТВ И СМЕСИ (ВКЛЮЧАЯ СПИРТОВЫЕ РАСТВОРЫ) НА ОСНОВЕ ОДНОГО ИЛИ БОЛЕЕ ТАКИХ ВЕЩЕСТВ, ИСПОЛЬЗУЕМЫЕ В КАЧЕСТВЕ ПРОМЫШЛЕННОГО СЫРЬЯ; ПРОЧИЕ ПРЕПАРАТЫ НА ОСНОВЕ ДУШИСТЫХ ВЕЩЕСТВ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ПРОИЗВОДСТВА НАПИТКОВ|01.01.2002|31.12.2006|
33|02|СМЕСИ ДУШИСТЫХ ВЕЩЕСТВ И СМЕСИ (ВКЛЮЧАЯ СПИРТОВЫЕ РАСТВОРЫ) НА ОСНОВЕ ОДНОГО ИЛИ БОЛЕЕ ТАКИХ ВЕЩЕСТВ, ИСПОЛЬЗУЕМЫЕ В КАЧЕСТВЕ ПРОМЫШЛЕННОГО СЫРЬЯ; ПРОЧИЕ ПРЕПАРАТЫ НА ОСНОВЕ ДУШИСТЫХ ВЕЩЕСТВ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ПРОИЗВОДСТВА НАПИТКОВ|01.01.2007|31.12.2009|
33|02|СМЕСИ ДУШИСТЫХ ВЕЩЕСТВ И СМЕСИ (ВКЛЮЧАЯ СПИРТОВЫЕ РАСТВОРЫ) НА ОСНОВЕ ОДНОГО ИЛИ БОЛЕЕ ТАКИХ ВЕЩЕСТВ, ИСПОЛЬЗУЕМЫЕ В КАЧЕСТВЕ ПРОМЫШЛЕННОГО СЫРЬЯ; ПРОЧИЕ ПРЕПАРАТЫ НА ОСНОВЕ ДУШИСТЫХ ВЕЩЕСТВ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ПРОИЗВОДСТВА НАПИТКОВ|01.01.2010|31.12.2011|
33|02|СМЕСИ ДУШИСТЫХ ВЕЩЕСТВ И СМЕСИ (ВКЛЮЧАЯ СПИРТОВЫЕ РАСТВОРЫ) НА ОСНОВЕ ОДНОГО ИЛИ БОЛЕЕ ТАКИХ ВЕЩЕСТВ, ИСПОЛЬЗУЕМЫЕ В КАЧЕСТВЕ ПРОМЫШЛЕННОГО СЫРЬЯ; ПРОЧИЕ ПРЕПАРАТЫ НА ОСНОВЕ ДУШИСТЫХ ВЕЩЕСТВ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ИЗГОТОВЛЕНИЯ НАПИТКОВ:|01.01.2012|22.08.2012|
33|02|СМЕСИ ДУШИСТЫХ ВЕЩЕСТВ И СМЕСИ (ВКЛЮЧАЯ СПИРТОВЫЕ РАСТВОРЫ) НА ОСНОВЕ ОДНОГО ИЛИ БОЛЕЕ ТАКИХ ВЕЩЕСТВ, ИСПОЛЬЗУЕМЫЕ В КАЧЕСТВЕ ПРОМЫШЛЕННОГО СЫРЬЯ; ПРОЧИЕ ПРЕПАРАТЫ НА ОСНОВЕ ДУШИСТЫХ ВЕЩЕСТВ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ИЗГОТОВЛЕНИЯ НАПИТКОВ|23.08.2012|31.12.2016|
33|02|СМЕСИ ДУШИСТЫХ ВЕЩЕСТВ И СМЕСИ (ВКЛЮЧАЯ СПИРТОВЫЕ РАСТВОРЫ) НА ОСНОВЕ ОДНОГО ИЛИ БОЛЕЕ ТАКИХ ВЕЩЕСТВ, ИСПОЛЬЗУЕМЫЕ В КАЧЕСТВЕ ПРОМЫШЛЕННОГО СЫРЬЯ; ПРОЧИЕ ПРЕПАРАТЫ НА ОСНОВЕ ДУШИСТЫХ ВЕЩЕСТВ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ИЗГОТОВЛЕНИЯ НАПИТКОВ|01.01.2017||
